Class.,Jogador,Nação,Pos.,Equipe,Idade,Nascimento,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,Partidas,-9999
148,Guilherme Costa,br BRA,LT,Vitória,23,1994,6,1,172,1.9,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,388bc3ad
149,Douglas Coutinho,br BRA,LT,Ceará,23,1994,5,2,181,2.0,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,19a55263
150,Diogo Vitor da Cruz,br BRA,LT,Santos,20,1997,1,1,78,0.9,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,1ce83881
151,Crysan,br BRA,ATLT,Atl Paranaense,21,1996,1,0,17,0.2,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,70acbadc
152,Gustavo Cuellar,co COL,LT,Flamengo,25,1992,28,27,2.309,25.7,0,2,2,0,0,0,6,3,,,,000,008,008,000,008,Partidas,cdd22fcf
153,Víctor Cuesta,ar ARG,ZG,Internacional,29,1988,34,34,3.049,33.9,2,2,4,2,0,0,13,1,,,,006,006,012,006,012,Partidas,39fb428f
154,Christian Cueva,pe PER,LT,São Paulo,26,1991,3,2,177,2.0,0,2,2,0,0,0,0,0,,,,000,102,102,000,102,Partidas,57376761
155,Andrés D'Alessandro,ar ARG,LT,Internacional,36,1981,24,12,1.265,14.1,3,2,5,0,3,3,5,1,,,,021,014,036,000,014,Partidas,6a11048a
156,Robert Piris Da Motta,py PAR,LT,Flamengo,23,1994,11,6,541,6.0,0,0,0,0,0,0,3,0,,,,000,000,000,000,000,Partidas,66fa6e87
157,Leandro Damião,br BRA,AT,Internacional,28,1989,26,19,1.717,19.1,10,1,11,9,1,2,3,0,,,,052,005,058,047,052,Partidas,8e0eac01
158,Daniel,br BRA,G,Internacional,23,1994,1,0,45,0.5,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,636fc976
159,Danielzinho,br BRA,LT,Fluminense,22,1996,5,1,154,1.7,0,1,1,0,0,0,0,0,,,,000,058,058,000,058,Partidas,832ab167
160,Danilo,br BRA,ATLT,Corinthians,38,1979,13,6,490,5.4,2,0,2,2,0,0,0,0,,,,037,000,037,037,037,Partidas,74d69978
161,David,br BRA,LTAT,Cruzeiro,22,1995,19,12,1.011,11.2,1,1,2,1,0,0,1,0,,,,009,009,018,009,018,Partidas,92f9ace5
162,David,br BRA,LT,América (MG),35,1982,9,6,471,5.2,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,8f4a5147
163,David,br BRA,G,Paraná,22,1995,3,3,270,3.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,754bc718
164,Giorgian De Arrascaeta,uy URU,LT,Cruzeiro,23,1994,20,14,1.337,14.9,6,6,12,6,0,0,4,0,,,,040,040,081,040,081,Partidas,be8d02dd
165,Dedé,br BRA,ZG,Cruzeiro,29,1988,20,20,1.800,20.0,3,0,3,3,0,0,6,0,,,,015,000,015,015,015,Partidas,8847d5c3
166,Deivid,br BRA,LT,Atl Paranaense,29,1989,1,0,5,0.1,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,14142c12
167,Deivid,br BRA,LT,Sport Recife,29,1989,16,13,1.088,12.1,0,0,0,0,0,0,6,0,,,,000,000,000,000,000,Partidas,14142c12
168,Denílson,br BRA,AT,Vitória,22,1995,6,5,463,5.1,2,0,2,2,0,0,0,0,,,,039,000,039,039,039,Partidas,4447f575
169,Denílson,br BRA,AT,Atlético Mineiro,22,1995,8,1,241,2.7,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,4447f575
170,Derlan,br BRA,ZG,Grêmio,21,1996,1,0,14,0.2,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,33fe8402
171,Agenor Detofol,br BRA,G,Sport Recife,28,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,2cdeba2b
172,Deyverson,br BRA,AT,Palmeiras,26,1991,26,11,1.225,13.6,9,2,11,9,0,0,5,1,,,,066,015,081,066,081,Partidas,2e5e846d
173,Ricardo Dias Acosta,br BRA,LT,Ceará,32,1985,26,20,1.626,18.1,1,2,3,1,0,0,5,0,,,,006,011,017,006,017,Partidas,8284b911
174,Gabriel Dias,br BRA,LTZG,Internacional,23,1994,8,4,368,4.1,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,b1a405dc
175,Ernandes Dias Luz,br BRA,LT,Ceará,30,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,c286d595
176,Sergio Díaz,py PAR,LT,Corinthians,19,1998,2,1,89,1.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,877d1631
177,Diego,br BRA,ZG,Atl Paranaense,21,1996,9,7,701,7.8,0,1,1,0,0,0,1,0,,,,000,013,013,000,013,Partidas,5763e584
178,Diego,br BRA,LT,Flamengo,32,1985,26,22,2.026,22.5,6,3,9,5,1,1,10,1,,,,027,013,040,022,036,Partidas,255a478a
179,Diego,br BRA,G,Botafogo (RJ),19,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,6b023405
180,Digão,br BRA,ZG,Fluminense,29,1988,24,24,2.160,24.0,1,0,1,1,0,0,4,0,,,,004,000,004,004,004,Partidas,66a50cd7
181,Dodi,br BRA,LT,Fluminense,21,1996,17,11,923,10.3,0,0,0,0,0,0,4,0,,,,000,000,000,000,000,Partidas,2830b8f7
182,Dodô,br BRA,ZG,Santos,25,1992,36,36,3.207,35.6,1,3,4,1,0,0,6,0,,,,003,008,011,003,011,Partidas,99931185
183,Agustín Doffo,ar ARG,LT,Chapecoense,22,1995,15,11,893,9.9,3,0,3,3,0,0,3,0,,,,030,000,030,030,030,Partidas,d4eddba8
184,Leandro Donizete,br BRA,LT,América (MG),35,1982,26,23,2.071,23.0,0,0,0,0,0,0,9,1,,,,000,000,000,000,000,Partidas,7b83b9eb
185,Douglas dos Santos,br BRA,LTAT,Grêmio,35,1982,14,7,684,7.6,2,1,3,1,1,1,1,0,,,,026,013,039,013,026,Partidas,04e49c58
186,Thiago dos Santos,br BRA,LT,Palmeiras,28,1989,23,16,1.445,16.1,1,0,1,1,0,0,5,0,,,,006,000,006,006,006,Partidas,5408d2b2
187,Douglas,br BRA,LT,Fluminense,21,1997,6,3,300,3.3,0,1,1,0,0,0,2,0,,,,000,030,030,000,030,Partidas,301c287b
188,Douglas,br BRA,ZG,Chapecoense,27,1990,31,31,2.779,30.9,0,0,0,0,0,0,4,1,,,,000,000,000,000,000,Partidas,71687133
189,Douglas,br BRA,LT,Corinthians,21,1997,15,14,1.128,12.5,1,0,1,1,0,0,5,1,,,,008,000,008,008,008,Partidas,301c287b
190,Henrique Dourado,br BRA,AT,Flamengo,28,1989,20,16,1.169,13.0,6,0,6,4,2,2,6,1,,,,046,000,046,031,031,Partidas,9b010360
191,Rodrigo Dourado,br BRA,LT,Internacional,23,1994,33,33,2.962,32.9,1,1,2,1,0,0,11,0,,,,003,003,006,003,006,Partidas,d7d05a22
192,Edu Dracena,br BRA,ZG,Palmeiras,36,1981,20,20,1.799,20.0,2,0,2,2,0,0,5,1,,,,010,000,010,010,010,Partidas,1b741415
193,Léo Duarte,br BRA,ZG,Flamengo,21,1996,33,33,2.938,32.6,1,0,1,1,0,0,3,0,,,,003,000,003,003,003,Partidas,73ddc40c
194,Dudu,br BRA,LT,Vasco da Gama,19,1998,1,0,12,0.1,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,93fe8c5e
195,Dudu,br BRA,AT,Fluminense,18,1999,1,0,30,0.3,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,5d24ad61
196,Dudu,br BRA,LT,Palmeiras,26,1992,31,28,2.466,27.4,7,14,21,7,0,1,9,1,,,,026,051,077,026,077,Partidas,895ef5ec
197,Durval,br BRA,ZG,Sport Recife,37,1980,9,8,694,7.7,0,0,0,0,0,0,2,1,,,,000,000,000,000,000,Partidas,075f0f24
198,Junior Dutra,br BRA,LTAT,Fluminense,29,1988,14,7,690,7.7,0,1,1,0,0,0,1,0,,,,000,013,013,000,013,Partidas,2d1c93bd
199,Junior Dutra,br BRA,LT,Corinthians,29,1988,5,1,149,1.7,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,2d1c93bd
200,Pablo Dyego,br BRA,LT,Fluminense,23,1994,11,2,369,4.1,2,0,2,2,0,0,0,0,,,,049,000,049,049,049,Partidas,fce54d7d
201,Edenílson,br BRA,LT,Internacional,28,1989,33,33,2.901,32.2,3,5,8,3,0,0,9,1,,,,009,016,025,009,025,Partidas,4e50f20e
202,Éderson,br BRA,LT,Cruzeiro,18,1999,5,2,178,2.0,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,a9202def
203,Éderson,br BRA,AT,Atl Paranaense,28,1989,4,0,102,1.1,1,0,1,1,0,0,0,0,,,,088,000,088,088,088,Partidas,057059ad
204,Edinho,br BRA,LT,Atlético Mineiro,23,1994,6,1,87,1.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,a8cedcd9
205,Edson,br BRA,LT,Bahia,26,1991,5,2,219,2.4,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,041250aa
206,Eduardo,br BRA,ZG,Chapecoense,31,1986,30,26,2.383,26.5,0,4,4,0,0,0,3,0,,,,000,015,015,000,015,Partidas,066c0e3e
207,Carlos Eduardo,br BRA,LTAT,Paraná,30,1987,9,4,458,5.1,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,f8b7e8ff
208,Élber,br BRA,LT,Bahia,25,1992,29,23,1.993,22.1,4,5,9,4,0,0,8,0,,,,018,023,041,018,041,Partidas,0df8c3bc
209,Elías,br BRA,LT,Atlético Mineiro,32,1985,33,24,2.332,25.9,5,4,9,5,0,0,10,0,,,,019,015,035,019,035,Partidas,97ce8f24
210,Elicarlos,br BRA,LT,Chapecoense,32,1985,27,23,2.015,22.4,2,0,2,2,0,0,3,0,,,,009,000,009,009,009,Partidas,62413eca
211,Elton,br BRA,LT,Bahia,27,1990,28,27,2.334,25.9,0,4,4,0,0,0,8,0,,,,000,015,015,000,015,Partidas,42b5868b
212,Emerson,br BRA,ZG,Atlético Mineiro,19,1999,23,23,2.029,22.5,1,1,2,1,0,0,7,0,,,,004,004,009,004,009,Partidas,df8b52a5
213,Frickson Erazo,ec ECU,ZG,Vasco da Gama,29,1988,4,3,286,3.2,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,4ec7211b
214,Erick,br BRA,LTAT,Vitória,20,1997,19,14,1.229,13.7,2,2,4,2,0,0,3,0,,,,015,015,029,015,029,Partidas,8edcad0d
215,Ernando,br BRA,ZG,Sport Recife,29,1988,32,32,2.793,31.0,0,0,0,0,0,0,4,0,,,,000,000,000,000,000,Partidas,f1c586b9
216,Eronildo,br BRA,AT,Vitória,19,1998,2,0,78,0.9,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,612e631c
217,Evander,br BRA,LT,Vasco da Gama,19,1998,7,2,245,2.7,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,4352d221
218,Evandro,br BRA,ZG,Sport Recife,21,1997,2,2,148,1.6,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,d24e0947
219,Everaldo,br BRA,LT,Fluminense,23,1994,23,14,1.314,14.6,1,6,7,1,0,0,3,0,,,,007,041,048,007,048,Partidas,bdb57777
220,Everson,br BRA,ZG,Bahia,20,1997,10,6,633,7.0,0,1,1,0,0,0,2,0,,,,000,014,014,000,014,Partidas,d7d6c525
221,Éverson,br BRA,G,Ceará,27,1990,37,37,3.330,37.0,1,0,1,1,0,0,5,0,,,,003,000,003,003,003,Partidas,a59c090b
222,Éverton,br BRA,LT,São Paulo,29,1988,27,25,2.184,24.3,5,6,11,5,0,0,7,0,,,,021,025,045,021,045,Partidas,f50a3570
223,Ezequiel,br BRA,ZG,Cruzeiro,24,1993,15,14,1.299,14.4,0,0,0,0,0,0,6,0,,,,000,000,000,000,000,Partidas,63878f62
224,Ezequiel,br BRA,LT,Botafogo (RJ),19,1998,10,1,199,2.2,0,1,1,0,0,0,0,0,,,,000,045,045,000,045,Partidas,388ccd91
225,Diego Fabián Torres,ar ARG,LT,Chapecoense,27,1990,17,12,929,10.3,2,1,3,2,0,0,5,0,,,,019,010,029,019,029,Partidas,cbf72aef
226,Fabiano,br BRA,ZG,Vitória,27,1990,12,10,980,10.9,1,2,3,1,0,0,2,0,,,,009,018,028,009,028,Partidas,883565cd
227,Bruno Fabiano Alves,br BRA,ZG,São Paulo,26,1991,28,28,2.475,27.5,2,0,2,2,0,0,9,0,,,,007,000,007,007,007,Partidas,3e0cfaf4
228,Fábio,br BRA,G,Cruzeiro,37,1980,30,30,2.700,30.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,15825726
229,Fabrício,br BRA,LTZG,Vasco da Gama,31,1987,10,10,688,7.6,1,1,2,1,0,0,3,0,,,,013,013,026,013,026,Partidas,5cd6c14b
230,Fabrício,br BRA,ZG,Sport Recife,19,1998,3,1,118,1.3,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,88e376d7
231,Fagner,br BRA,ZG,Corinthians,28,1989,20,20,1.718,19.1,0,4,4,0,0,0,4,0,,,,000,021,021,000,021,Partidas,a9cc58fe
232,Willian Farias,br BRA,LT,Vitória,28,1989,21,17,1.511,16.8,0,1,1,0,0,0,2,0,,,,000,006,006,000,006,Partidas,d1fcff2f
233,Vitor Feijão,br BRA,ATLT,Paraná,21,1996,3,0,65,0.7,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,d2bcf1de
234,Everton Felipe,br BRA,LT,São Paulo,20,1997,6,3,213,2.4,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,70396c75
235,Everton Felipe,br BRA,LT,Sport Recife,20,1997,6,1,171,1.9,1,0,1,1,0,0,0,0,,,,053,000,053,053,053,Partidas,70396c75
236,Luis Felipe,br BRA,ZG,Santos,24,1993,13,11,1.130,12.6,0,0,0,0,0,0,5,0,,,,000,000,000,000,000,Partidas,746c8624
237,Danilo Fernandes,br BRA,G,Internacional,29,1988,14,14,1.215,13.5,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,ed05acdc
238,Lucas Fernandes,br BRA,LTAT,Vitória,23,1994,30,14,1.515,16.8,3,0,3,3,0,0,4,0,,,,018,000,018,018,018,Partidas,8dec873a
239,Lucas Fernandes,br BRA,LT,São Paulo,20,1997,7,4,268,3.0,0,0,0,0,0,0,2,1,,,,000,000,000,000,000,Partidas,a109d777
240,Matheus Fernandes,br BRA,LT,Botafogo (RJ),19,1998,33,28,2.453,27.3,0,2,2,0,0,0,10,1,,,,000,007,007,000,007,Partidas,f76fdcd2
241,Gatito Fernández,py PAR,G,Botafogo (RJ),29,1988,8,8,720,8.0,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,9a82f79a
242,Fernandinho,br BRA,AT,Bahia,20,1997,2,0,42,0.5,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,877b54d5
243,Fernando,br BRA,LT,Fluminense,25,1993,3,3,247,2.7,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,a8c2ace5
244,Luiz Fernando,br BRA,LTAT,Botafogo (RJ),21,1996,32,26,2.206,24.5,3,1,4,3,0,0,7,0,,,,012,004,016,012,016,Partidas,824ed016
245,Matheus Ferraz,br BRA,ZG,América (MG),32,1985,33,33,2.970,33.0,0,0,0,0,0,0,4,0,,,,000,000,000,000,000,Partidas,7154c7eb
246,Victor Ferraz,br BRA,ZG,Santos,30,1988,32,32,2.880,32.0,3,0,3,3,0,0,6,0,,,,009,000,009,009,009,Partidas,c5712dcd
247,Jael Ferreira,br BRA,AT,Grêmio,29,1988,20,12,1.212,13.5,6,2,8,4,2,3,3,0,,,,045,015,059,030,045,Partidas,293db875
248,Matheus Ferreira,br BRA,AT,Corinthians,19,1998,2,0,9,0.1,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,b2dc296b
249,Matheus Ferreira,br BRA,LT,Sport Recife,24,1993,7,4,244,2.7,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,84bbd697
250,Rodrigo Figueiredo,br BRA,LT,Corinthians,21,1996,1,0,9,0.1,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,c9eba41e
251,Flávio,br BRA,LTZG,Bahia,21,1996,19,8,863,9.6,0,0,0,0,0,0,3,0,,,,000,000,000,000,000,Partidas,b3ddccb7
252,Lucas Fonseca,br BRA,ZG,Bahia,32,1985,33,33,2.925,32.5,1,0,1,1,0,0,6,0,,,,003,000,003,003,003,Partidas,01d240eb
253,Edimar Fraga,br BRA,ZG,São Paulo,31,1986,15,11,952,10.6,0,1,1,0,0,0,2,0,,,,000,009,009,000,009,Partidas,e1bcce4c
254,França,br BRA,LT,América (MG),22,1995,2,0,30,0.3,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,69e5d0d5
255,Frazan,br BRA,ZG,Fluminense,21,1996,5,4,368,4.1,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,304b1f31
256,Fred,br BRA,AT,Cruzeiro,34,1983,6,5,414,4.6,3,1,4,2,1,1,3,0,,,,065,022,087,043,065,Partidas,acaeba74
257,Vinícius Freitas,br BRA,ZG,Chapecoense,24,1993,4,2,219,2.4,0,1,1,0,0,0,1,0,,,,000,041,041,000,041,Partidas,5102e15c
258,Douglas Friedrich,br BRA,G,Bahia,29,1988,26,26,2.185,24.3,0,0,0,0,0,0,2,1,,,,000,000,000,000,000,Partidas,8789242d
259,Gabriel,br BRA,ZG,Atlético Mineiro,22,1995,21,19,1.744,19.4,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,e8532222
260,Gabriel,br BRA,LT,Corinthians,25,1992,25,23,2.041,22.7,1,0,1,1,0,0,6,0,,,,004,000,004,004,004,Partidas,e9c0d5d8
261,Gabriel,br BRA,LT,Sport Recife,28,1990,33,31,2.706,30.1,5,3,8,5,0,1,4,0,,,,017,010,027,017,027,Partidas,8dc3be2b
262,João Gabriel,br BRA,G,Vitória,25,1992,5,5,450,5.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,e606a674
263,Marquinhos Gabriel,br BRA,LT,Corinthians,27,1990,12,4,367,4.1,1,0,1,1,0,0,1,0,,,,025,000,025,025,025,Partidas,fcd113c4
264,Matheus Galdezani,br BRA,LT,Atlético Mineiro,25,1992,23,12,1.003,11.1,1,1,2,1,0,0,6,1,,,,009,009,018,009,018,Partidas,5042eb90
265,Rafael Galhardo,br BRA,ZG,Vasco da Gama,26,1991,11,10,712,7.9,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,0855274e
266,Thiago Galhardo,br BRA,LT,Vasco da Gama,28,1989,22,13,1.289,14.3,3,2,5,2,1,1,4,0,,,,021,014,035,014,028,Partidas,766f48dd
267,Luan Garcia,br BRA,ZG,Palmeiras,24,1993,16,16,1.374,15.3,2,0,2,2,0,0,6,1,,,,013,000,013,013,013,Partidas,6ebe6cc1
268,Pedro Geromel,br BRA,ZG,Grêmio,32,1985,20,20,1.800,20.0,2,0,2,2,0,0,3,0,,,,010,000,010,010,010,Partidas,78f81520
269,Geuvânio,br BRA,LT,Flamengo,25,1992,12,3,430,4.8,0,1,1,0,0,0,2,0,,,,000,021,021,000,021,Partidas,458c949b
270,Gilberto,br BRA,AT,Bahia,28,1989,21,18,1.528,17.0,8,0,8,8,0,0,2,0,,,,047,000,047,047,047,Partidas,5da22685
271,Gilberto,br BRA,ZGLT,Fluminense,24,1993,15,15,1.242,13.8,3,2,5,3,0,0,3,1,,,,022,014,036,022,036,Partidas,1338e42b
272,Gilson,br BRA,ZG,Botafogo (RJ),31,1986,16,14,1.261,14.0,1,0,1,1,0,0,5,1,,,,007,000,007,007,007,Partidas,d293e886
273,Igor Gomes,br BRA,LT,São Paulo,18,1999,2,0,33,0.4,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,6a7fb945
274,Leo Gomes,br BRA,LT,Vitória,20,1997,15,15,1.317,14.6,0,1,1,0,0,0,5,0,,,,000,007,007,000,007,Partidas,69897e09
275,Leonardo Gomes,br BRA,ZG,Grêmio,21,1996,13,13,1.162,12.9,0,1,1,0,0,0,2,0,,,,000,008,008,000,008,Partidas,91c526e1
276,Gustavo Gómez,py PAR,ZG,Palmeiras,24,1993,14,13,1.181,13.1,2,0,2,1,1,1,4,0,,,,015,000,015,008,008,Partidas,d5ce52a5
277,Diego Gonçalves,br BRA,LT,Paraná,23,1994,1,1,55,0.6,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,c707fc37
278,Fábio Gonçalves,br BRA,LTZG,Ceará,31,1986,14,12,983,10.9,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,5bdc9542
279,Fábio Gonçalves,br BRA,LT,Internacional,31,1986,1,0,16,0.2,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,5bdc9542
280,Mateus Gonçalves Martins,br BRA,LT,Sport Recife,23,1994,13,12,941,10.5,3,1,4,3,0,0,1,0,,,,029,010,038,029,038,Partidas,20e9c1c7
281,Derlis González,py PAR,LTAT,Santos,23,1994,16,8,816,9.1,1,5,6,1,0,0,5,0,,,,011,055,066,011,066,Partidas,e5ce82f9
282,Lucho González,ar ARG,LT,Atl Paranaense,37,1981,27,23,1.750,19.4,1,3,4,1,0,0,4,1,,,,005,015,021,005,021,Partidas,e59b83c0
283,Rafael Grampola,br BRA,AT,Paraná,29,1988,18,16,1.279,14.2,1,0,1,1,0,0,1,0,,,,007,000,007,007,007,Partidas,5b72a504
284,Bruno Grassi,br BRA,G,Grêmio,30,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,fb4eb061
285,Gregore,br BRA,LT,Bahia,24,1993,35,35,3.109,34.5,0,2,2,0,0,0,9,0,,,,000,006,006,000,006,Partidas,9aca36d0
286,Marcelo Grohe,br BRA,G,Grêmio,31,1987,18,18,1.575,17.5,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,69c26681
287,Douglas Grolli,br BRA,ZG,Bahia,28,1989,12,11,994,11.0,1,0,1,1,0,0,5,0,,,,009,000,009,009,009,Partidas,ea559b05
288,Daniel Guedes,br BRA,ZG,Santos,23,1994,8,6,549,6.1,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,25f61bc3
289,Guilherme Guedes,br BRA,ZG,Grêmio,18,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,4f36b8b9
290,Roger Guedes,br BRA,LT,Atlético Mineiro,21,1996,12,11,992,11.0,9,3,12,9,0,0,2,0,,,,082,027,109,082,109,Partidas,612a9dd7
291,Alejandro Guerra,ve VEN,ATLT,Palmeiras,32,1985,9,3,353,3.9,1,1,2,1,0,0,0,0,,,,025,025,051,025,051,Partidas,75813cf5
292,Paolo Guerrero,pe PER,AT,Flamengo,34,1984,6,4,359,4.0,1,1,2,1,0,0,0,0,,,,025,025,050,025,050,Partidas,ae6657a1
293,Guilherme,br BRA,LTAT,Atl Paranaense,29,1988,14,11,934,10.4,2,0,2,1,1,1,4,0,,,,019,000,019,010,010,Partidas,8d126182
294,Guilherme,br BRA,LT,Chapecoense,22,1995,10,3,320,3.6,1,0,1,0,1,1,0,0,,,,028,000,028,000,000,Partidas,58649f05
